ID,Source (anecdote/research paper/additional data etc) ,Source info,Genus/species,Genus,Species,Subspecies,Common name,IUCN status ,Year,Month,Country,State/county,Town/city/NP,Road,Latitude,Longitude,Numbers ,Age,Sex,Date added
1621,Research paper,"Iqbal M et al (2023). New ecological information on the little-known Sumatran endemics Black-and-white langur Presbytis bicolor Aimi & Bakar, 1992 (Primates: Cercopithecidae). Ecologica Montenegrina, 61: 16-30.",Presbytis bicolor,Presbytis,bicolor,,Black and white langur,VU,2022,February,Indonesia,,Lubuk Ruso,,-1.441078177,103.2356234,1,,,
1622,News/social media,https://mothership.sg/2022/12/2-raffles-banded-langurs-sle-death/?fbclid=IwAR2uDQKDqCV7lECSrNQ41HT-iQr_HHCOBtr7X1BMx27v5CL8mY6x5cNi4pw,Presbytis femoralis,Presbytis,femoralis,,Raffles' banded langur,CR,2022,December,Singapore,North-East Region,Singapore,Seletar Expressway (SLE),1.39263,103.825424,1,Juvenile,Male,
1623,News/social media,https://mothership.sg/2022/12/2-raffles-banded-langurs-sle-death/?fbclid=IwAR2uDQKDqCV7lECSrNQ41HT-iQr_HHCOBtr7X1BMx27v5CL8mY6x5cNi4pw,Presbytis femoralis,Presbytis,femoralis,,Raffles' banded langur,CR,2022,December,Singapore,North-East Region,Singapore,Seletar Expressway (SLE),1.39263,103.825424,1,Subadult,Male,
1624,Database,https://www.inaturalist.org/observations/121012320,Presbytis mitrata,Presbytis,mitrata,,Southern mitered langur,VU,2022,June,Indonesia,Jambi,,,-1.7706607,103.7730523,1,,,
1625,Database,https://www.inaturalist.org/observations/144290734,Saimiri oerstedii,Saimiri,oerstedii,,Black-crowned Central American squirrel monkey,EN,2022,December,Costa Rica,Puntarenas,,,8.8977191,-83.2945372,1,,,
1626,Database,https://www.inaturalist.org/observations/142141784,Sapajus apella,Sapajus,apella,,Black-capped capuchin,LC,2022,November,Brazil,Rondônia,,,-10.902108,-61.972387,1,,,
1627,Anecdote,Luciana Oklander,Alouatta caraya,Alouatta,caraya,,Black and gold howler monkey,NT,2023,February,Argentina,Corrientes,Itati,Ruta 12 National,-27.3393,-58.158701,1,Adult,Male,
1628,Database,https://www.inaturalist.org/observations/146757982,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2023,January,South Africa,Ramotshere Moiloa Local Municipality,,,-25.6119008,26.4559696,1,,,
1629,Database,https://www.inaturalist.org/observations/148386778,Chlorocebus pygerythrus pygerythrus,Chlorocebus,pygerythrus,pygerythrus,Southern vervet monkey,LC,2023,February,South Africa,Kgetlengrivier Local Municipality,,,-25.69012,27.101553,1,,,
1630,Anecdote,Nestor Allgas,Leontocebus leucogenys,Leontocebus,leucogenys,,Andean saddle-back tamarin,LC,2018,,Peru,San Martín,Moyobamba,Carreterea Fernando Belaunude Terri,-6.050712,-76.967662,2,,,
1631,Anecdote,Nestor Allgas,Leontocebus leucogenys,Leontocebus,leucogenys,,Andean saddle-back tamarin,LC,2019,,Peru,San Martín,Lamas,Carreterea Fernando Belaunude Terri,-6.177093,-76.890874,1,,,
1632,Anecdote,Nestor Allgas,Leontocebus leucogenys,Leontocebus,leucogenys,,Andean saddle-back tamarin,LC,2019,,Peru,San Martín,Moyobamba,Carreterea Fernando Belaunude Terri,-6.06511,-76.972462,1,,,
1633,Anecdote,Nestor Allgas,Plecturocebus oenanthe,Plecturocebus,oenanthe,,San Martin titi monkey,CR,2019,,Peru,San Martín,Moyobamba,Carreterea Fernando Belaunude Terri,-6.090706,-76.956464,1,,,
1634,Anecdote,Nestor Allgas,Plecturocebus oenanthe,Plecturocebus,oenanthe,,San Martin titi monkey,CR,2019,,Peru,San Martín,Moyobamba,Carreterea Fernando Belaunude Terri,-6.100305,-76.935667,1,,,
1635,Anecdote,Sam Shanee,Plecturocebus oenanthe,Plecturocebus,oenanthe,,San Martin titi monkey,CR,2020,,Peru,San Martín,Calzada,Carreterea Fernando Belaunude Terri,-6.039238,-77.061952,1,,,
1636,Anecdote,Dereje Yazazew,Theropithecus gelada obscurus,Theropithecus,gelada,obscurus,Southern gelada,LC,2022,,Ethiopia,,Debre Sina,A2 Addis Ababa Dessie Road,9.8577,39.75249,1,,,
1637,Anecdote,Dereje Yazazew,Theropithecus gelada obscurus,Theropithecus,gelada,obscurus,Southern gelada,LC,2022,,Ethiopia,,Debre Sina,A2 Addis Ababa Dessie Road,9.8577,39.75249,1,,,
1638,Anecdote,Dereje Yazazew,Theropithecus gelada obscurus,Theropithecus,gelada,obscurus,Southern gelada,LC,2022,,Ethiopia,,Debre Sina,A2 Addis Ababa Dessie Road,9.8577,39.75249,1,,,
1639,Anecdote,Addisu Mekonnen,Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Awash National Park,A1,8.92989,40.06291,1,,,
1640,Anecdote,Addisu Mekonnen,Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Awash National Park,A1,8.92989,40.06291,1,,,
1641,Anecdote,Addisu Mekonnen,Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Awash National Park,A1,8.92989,40.06291,1,,,
1642,Anecdote,"Addisu Mekonnen, Amera Moges",Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Abay River Gorge,32,10.29553,37.00704,1,,,
1643,Anecdote,"Addisu Mekonnen, Amera Moges",Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Abay River Gorge,32,10.29553,37.00704,1,,,
1644,Anecdote,"Addisu Mekonnen, Amera Moges",Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Abay River Gorge,32,10.29553,37.00704,1,,,
1645,Anecdote,Amera Moges,Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Alemsaga Forest,B22,11.92037,37.94854,1,,,
1646,Anecdote,Amera Moges,Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Alemsaga Forest,B22,11.92037,37.94854,1,,,
1647,Anecdote,Amera Moges,Papio anubis,Papio,anubis,,Olive baboon,LC,2022,,Ethiopia,,Alemsaga Forest,B22,11.92037,37.94854,1,,,
1648,Anecdote,"Addisu Mekonnen, Hussein Ibrahim",Theropithecus gelada obscurus,Theropithecus,gelada,obscurus,Southern gelada,LC,2022,,Ethiopia,,Hargo Mountains Natural Forest,A2,11.09745,39.66304,1,,,
1649,Anecdote,"Addisu Mekonnen, Hussein Ibrahim",Theropithecus gelada obscurus,Theropithecus,gelada,obscurus,Southern gelada,LC,2022,,Ethiopia,,Hargo Mountains Natural Forest,A2,11.09745,39.66304,1,,,
1650,Anecdote,"Addisu Mekonnen, Hussein Ibrahim",Theropithecus gelada obscurus,Theropithecus,gelada,obscurus,Southern gelada,LC,2022,,Ethiopia,,Hargo Mountains Natural Forest,A2,11.09745,39.66304,1,,,
1651,Anecdote,"Addisu Mekonnen, Hussein Ibrahim",Chlorocebus aethiops,Chlorocebus,aethiops,,Grivet monkey,LC,2022,,Ethiopia,,Hargo Mountains Natural Forest,A2,11.09745,39.66304,1,,,
1652,Anecdote,"Addisu Mekonnen, Hussein Ibrahim",Chlorocebus aethiops,Chlorocebus,aethiops,,Grivet monkey,LC,2022,,Ethiopia,,Hargo Mountains Natural Forest,A2,11.09745,39.66304,1,,,
1653,Anecdote,"Addisu Mekonnen, Hussein Ibrahim",Chlorocebus aethiops,Chlorocebus,aethiops,,Grivet monkey,LC,2022,,Ethiopia,,Hargo Mountains Natural Forest,A2,11.09745,39.66304,1,,,
1654,Anecdote,Link E. Olson,Cheirogaleus major,Cheirogaleus,major,,Geoffroy's dwarf lemur,VU,1996,November,Madagascar,Fianarantsoa,"Vohiparara Bridge, Ranomafana National Park",RN45,-21.24072,47.38038,1,Juvenile,Female,
1655,Research paper,Endangered Wildlife Trust - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2020,December,South Africa,,,N4,-25.5357,31.3443,1,,,
1656,Research paper,Endangered Wildlife Trust - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2020,December,South Africa,,,N4,-25.5181,31.4354,1,,,
1657,Research paper,Birthe Linden - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2021,June,South Africa,Limpopo Province,,R522,-23.03216,29.70404,1,adult,,
1658,Research paper,Birthe Linden - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2021,June,South Africa,Limpopo Province,,R524,-23.074801,30.013266,1,adult,Male,
1659,Personal database ,Birthe Linden - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2022,October,South Africa,Limpopo Province,,R522,-23.03604,29.69511,1,adult,,
1660,Personal database ,Birthe Linden - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2022,November,South Africa,Limpopo Province,,R522,-23.04114,29.88699,1,adult,,
1661,Personal database ,Birthe Linden - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2022,December,South Africa,Limpopo Province,,R522,-23.033592,29.840035,1,adult,,
1662,Personal database ,Birthe Linden - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2022,December,South Africa,Limpopo Province,,R522,-23.043183,29.869508,1,adult,,
1663,Personal database ,Birthe Linden - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Papio ursinus,Papio,ursinus,,Chacma Baboon,LC,2023,February,South Africa,Limpopo Province,,N1,-22.96751,29.94288,1,Subadult,,
1664,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2012,June,South Africa,Limpopo Province,,R524,-23.0676944,30.07394437,1,adult,Male,
1665,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2013,February,South Africa,Limpopo Province,,R524,-23.0618611,30.24863882,1,adult,Female,
1666,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2013,April,South Africa,Limpopo Province,,R524,-23.08094443,30.09652773,1,adult,Male,
1667,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2013,April,South Africa,Limpopo Province,,R524,-23.0833611,30.10097215,1,adult,Male,
1668,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2013,August,South Africa,Limpopo Province,,R524,-23.08711108,30.11711109,1,Subadult,Female,
1669,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2013,October,South Africa,Limpopo Province,,R524,-23.08555548,30.12349994,1,adult,Male,
1670,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2013,November,South Africa,Limpopo Province,,R524,-23.08799998,30.10963887,1,Subadult,Male,
1671,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2014,September,South Africa,Limpopo Province,,R524,-23.08072222,30.09597218,1,adult,Male,
1672,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2014,December,South Africa,Limpopo Province,,R524,-23.08466666,30.10341665,1,Juvenile,Female,
1673,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2014,December,South Africa,Limpopo Province,,R524,-23.08466666,30.10341665,1,adult ,Female,
1674,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2015,June,South Africa,Limpopo Province,,R524,-23.08508333,30.10369442,1,adult,Female,
1675,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2015,June,South Africa,Limpopo Province,,R524,-23.08508333,30.10369442,1,Juvenile,Male,
1676,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2015,June,South Africa,Limpopo Province,,R524,-23.08508333,30.10369442,1,Juvenile,Male,
1677,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2015,June,South Africa,Limpopo Province,,R524,-23.08508333,30.10369442,1,adult ,Female,
1678,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2015,July,South Africa,Limpopo Province,,R524,-23.078474,30.091499,1,Subadult,Female,
1679,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2015,November,South Africa,Limpopo Province,,R524,-23.05514,30.26922,1,adult,Female,
1680,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2016,June,South Africa,Limpopo Province,,R524,-23.08703,30.11743,1,adult,Male,
1681,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2017,February,South Africa,Limpopo Province,,R524,-23.05464,30.27619,1,adult,Female,
1682,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2018,May,South Africa,Limpopo Province,,R524,-23.06236,30.24692,1,adult,Male,
1683,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2019,February,South Africa,Limpopo Province,,R524,-23.081334,30.096837,1,adult,Male,
1684,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2020,April,South Africa,Limpopo Province,,R524,-23.078433,30.091364,1,adult ,Female,
1685,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2020,November,South Africa,Limpopo Province,,R524,-23.086747,30.118472,1,adult ,Female,
1686,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2021,March,South Africa,Limpopo Province,,R524,-23.08156,30.09767,1,adult,Male,
1687,Research paper,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2021,May,South Africa,Limpopo Province,,R524,-23.054136,29.939986,1,adult,Male,
1688,Personal database ,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2022,October,South Africa,Limpopo Province,,R524,-23.084449,30.103121,1,adult,,
1689,Personal database ,Birthe Linden - Linden et al (2020). Bridging the gap: how to design canopy bridges for arboreal guenons to mitigate road collisions. Biol Cons. 246: 108560.,Cercopithecus mitis,Cercopithecus,mitis,,Samango monkey,LC,2022,November,South Africa,Limpopo Province,,R524,-23.074147,30.011822,1,Juvenile,Male,
1690,Research paper,Endangered Wildlife Trust - Linden et al (2022). Impact of linear infrastructure on South Africa’s primate fauna: the need for mitigation. Folia Primatol. ,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2020,May,South Africa,Limpopo Province,,,-29.54036018,22.7972589,1,Juvenile,,
